Date,Open,High,Low,Close,Adj Close,Volume
1996-06-03,3737.0,3747.800048828125,3730.10009765625,3739.199951171875,3739.199951171875,0
1996-06-04,3743.89990234375,3755.199951171875,3735.199951171875,3755.199951171875,3755.199951171875,0
1996-06-05,3759.199951171875,3760.0,3745.39990234375,3753.39990234375,3753.39990234375,0
1996-06-06,3757.0,3774.699951171875,3756.5,3760.300048828125,3760.300048828125,0
1996-06-07,3755.300048828125,3755.5,3694.800048828125,3706.800048828125,3706.800048828125,0
1996-06-10,3726.800048828125,3737.300048828125,3719.5,3728.800048828125,3728.800048828125,0
1996-06-11,3729.89990234375,3755.699951171875,3720.300048828125,3755.699951171875,3755.699951171875,0
1996-06-12,3752.89990234375,3769.199951171875,3746.0,3769.199951171875,3769.199951171875,0
1996-06-13,3763.199951171875,3766.199951171875,3753.699951171875,3761.699951171875,3761.699951171875,0
1996-06-14,3760.699951171875,3770.699951171875,3744.699951171875,3753.60009765625,3753.60009765625,0
1996-06-17,3755.89990234375,3767.699951171875,3752.10009765625,3761.5,3761.5,0
1996-06-18,3763.5,3764.199951171875,3752.800048828125,3756.39990234375,3756.39990234375,0
1996-06-19,3748.699951171875,3756.699951171875,3747.699951171875,3753.199951171875,3753.199951171875,0
1996-06-20,3756.10009765625,3756.5,3726.89990234375,3727.5,3727.5,0
1996-06-21,3726.5,3738.300048828125,3722.300048828125,3722.300048828125,3722.300048828125,0
1996-06-24,3729.699951171875,3729.699951171875,3710.800048828125,3710.800048828125,3710.800048828125,0
1996-06-25,3710.199951171875,3710.300048828125,3679.10009765625,3679.5,3679.5,0
1996-06-26,3687.800048828125,3696.300048828125,3685.199951171875,3695.5,3695.5,0
1996-06-27,3687.10009765625,3691.5,3671.60009765625,3678.800048828125,3678.800048828125,0
1996-06-28,3692.800048828125,3712.60009765625,3691.300048828125,3711.0,3711.0,0
1996-07-01,3710.39990234375,3725.60009765625,3708.199951171875,3725.60009765625,3725.60009765625,0
1996-07-02,3744.10009765625,3744.300048828125,3725.60009765625,3725.699951171875,3725.699951171875,0
1996-07-03,3729.300048828125,3729.39990234375,3713.699951171875,3714.10009765625,3714.10009765625,0
1996-07-04,3719.800048828125,3760.699951171875,3717.5,3760.60009765625,3760.60009765625,0
1996-07-05,3769.39990234375,3790.0,3729.60009765625,3743.199951171875,3743.199951171875,0
1996-07-08,3723.60009765625,3752.10009765625,3723.300048828125,3741.5,3741.5,0
1996-07-09,3744.300048828125,3757.60009765625,3744.199951171875,3752.300048828125,3752.300048828125,0
1996-07-10,3757.5,3773.199951171875,3757.5,3765.800048828125,3765.800048828125,0
1996-07-11,3768.89990234375,3777.199951171875,3748.89990234375,3749.0,3749.0,0
1996-07-12,3737.60009765625,3745.800048828125,3715.300048828125,3728.300048828125,3728.300048828125,0
1996-07-15,3721.10009765625,3724.60009765625,3695.5,3698.300048828125,3698.300048828125,0
1996-07-16,3648.199951171875,3653.0,3612.60009765625,3632.300048828125,3632.300048828125,0
1996-07-17,3648.300048828125,3668.800048828125,3645.39990234375,3658.199951171875,3658.199951171875,0
1996-07-18,3662.60009765625,3693.39990234375,3662.60009765625,3693.39990234375,3693.39990234375,0
1996-07-19,3711.5,3726.89990234375,3706.699951171875,3710.5,3710.5,0
1996-07-22,3706.89990234375,3707.300048828125,3672.199951171875,3681.300048828125,3681.300048828125,0
1996-07-23,3681.800048828125,3708.5,3681.800048828125,3708.39990234375,3708.39990234375,0
1996-07-24,3677.60009765625,3679.10009765625,3643.699951171875,3668.800048828125,3668.800048828125,0
1996-07-25,3672.60009765625,3686.89990234375,3670.300048828125,3684.699951171875,3684.699951171875,0
1996-07-26,3685.10009765625,3690.5,3668.89990234375,3673.300048828125,3673.300048828125,0
1996-07-29,3675.5,3684.39990234375,3675.0,3678.800048828125,3678.800048828125,0
1996-07-30,3666.0,3677.800048828125,3661.199951171875,3668.5,3668.5,0
1996-07-31,3680.800048828125,3704.300048828125,3677.0,3703.199951171875,3703.199951171875,0
1996-08-01,3709.300048828125,3735.10009765625,3697.699951171875,3734.39990234375,3734.39990234375,0
1996-08-02,3750.300048828125,3770.699951171875,3734.10009765625,3770.60009765625,3770.60009765625,0
1996-08-05,3777.800048828125,3790.60009765625,3773.800048828125,3788.300048828125,3788.300048828125,0
1996-08-06,3783.10009765625,3791.39990234375,3775.39990234375,3788.39990234375,3788.39990234375,0
1996-08-07,3794.699951171875,3815.800048828125,3794.699951171875,3811.10009765625,3811.10009765625,0
1996-08-08,3815.0,3816.5,3802.60009765625,3811.39990234375,3811.39990234375,0
1996-08-09,3812.60009765625,3812.699951171875,3793.89990234375,3810.699951171875,3810.699951171875,0
1996-08-12,3796.39990234375,3811.5,3792.39990234375,3803.300048828125,3803.300048828125,0
1996-08-13,3811.89990234375,3826.39990234375,3811.800048828125,3823.39990234375,3823.39990234375,0
1996-08-14,3814.39990234375,3831.699951171875,3813.10009765625,3830.300048828125,3830.300048828125,0
1996-08-15,3837.300048828125,3843.300048828125,3831.800048828125,3837.39990234375,3837.39990234375,0
1996-08-16,3842.89990234375,3873.10009765625,3842.800048828125,3872.89990234375,3872.89990234375,0
1996-08-19,3877.10009765625,3877.89990234375,3861.199951171875,3863.699951171875,3863.699951171875,0
1996-08-20,3867.199951171875,3884.800048828125,3866.699951171875,3883.199951171875,3883.199951171875,0
1996-08-21,3894.199951171875,3894.39990234375,3870.60009765625,3872.10009765625,3872.10009765625,0
1996-08-22,3871.0,3891.89990234375,3867.0,3891.10009765625,3891.10009765625,0
1996-08-23,3907.60009765625,3911.60009765625,3896.39990234375,3907.5,3907.5,0
1996-08-27,3889.699951171875,3908.800048828125,3885.89990234375,3905.699951171875,3905.699951171875,0
1996-08-28,3908.60009765625,3922.10009765625,3908.60009765625,3918.699951171875,3918.699951171875,0
1996-08-29,3915.89990234375,3921.10009765625,3883.800048828125,3885.0,3885.0,0
1996-08-30,3866.699951171875,3881.699951171875,3865.89990234375,3867.60009765625,3867.60009765625,0
1996-09-02,3873.699951171875,3885.300048828125,3873.699951171875,3884.39990234375,3884.39990234375,0
1996-09-03,3877.10009765625,3877.10009765625,3835.800048828125,3855.89990234375,3855.89990234375,0
1996-09-04,3874.300048828125,3884.10009765625,3872.10009765625,3872.699951171875,3872.699951171875,0
1996-09-05,3873.10009765625,3887.60009765625,3870.199951171875,3887.199951171875,3887.199951171875,0
1996-09-06,3872.199951171875,3893.0,3856.800048828125,3893.0,3893.0,0
1996-09-09,3903.60009765625,3916.39990234375,3901.0,3910.800048828125,3910.800048828125,0
1996-09-10,3929.39990234375,3933.60009765625,3914.10009765625,3916.10009765625,3916.10009765625,0
1996-09-11,3914.10009765625,3914.10009765625,3899.5,3905.60009765625,3905.60009765625,0
1996-09-12,3915.10009765625,3932.800048828125,3913.0,3932.60009765625,3932.60009765625,0
1996-09-13,3936.89990234375,3970.5,3929.0,3967.89990234375,3967.89990234375,0
1996-09-16,3976.699951171875,3980.800048828125,3972.199951171875,3977.199951171875,3977.199951171875,0
1996-09-17,3985.800048828125,3986.699951171875,3965.5,3972.300048828125,3972.300048828125,0
1996-09-18,3965.39990234375,3971.300048828125,3952.0,3955.699951171875,3955.699951171875,0
1996-09-19,3950.89990234375,3987.699951171875,3950.699951171875,3974.300048828125,3974.300048828125,0
1996-09-20,3976.39990234375,3994.10009765625,3963.300048828125,3964.10009765625,3964.10009765625,0
1996-09-23,3952.0,3952.300048828125,3914.89990234375,3919.699951171875,3919.699951171875,0
1996-09-24,3926.199951171875,3933.39990234375,3904.300048828125,3910.5,3910.5,0
